Step,id,x,y,Vel,Yaw
91,3,150.734,-108.812,11.1713,63.7773
91,4,310.793,96.9215,13.0698,118.616
91,5,310.793,-96.9215,13.0698,61.384
91,6,391.944,5.62978e-15,12.5243,90
91,7,573.599,0,8,90
92,1,94.1819,5.76679e-15,13.1171,90
92,2,152.075,108.164,11.4078,116.538
92,3,151.74,-108.309,11.2402,63.463
92,4,311.945,96.2968,13.104,118.472
92,5,311.945,-96.2968,13.104,61.5281
92,6,393.198,5.70654e-15,12.5359,90
92,7,574.399,0,8,90
93,1,95.497,5.84731e-15,13.151,90
93,2,153.098,107.646,11.4724,116.847
93,3,152.749,-107.799,11.3078,63.1542
93,4,313.102,95.6735,13.1363,118.325
93,5,313.102,-95.6735,13.1363,61.6753
93,6,394.453,5.78336e-15,12.5464,90
93,7,575.199,0,8,90
94,1,96.8154,5.92804e-15,13.1843,90
94,2,154.125,107.12,11.5358,117.15
94,3,153.761,-107.28,11.3742,62.8508
94,4,314.262,95.0518,13.1687,118.175
94,5,314.262,-95.0518,13.1687,61.8254
94,6,395.708,5.86024e-15,12.5559,90
94,7,575.999,0,8,90
95,1,98.1371,6.00897e-15,13.2169,90
95,2,155.154,106.585,11.5982,117.449
95,3,154.776,-106.752,11.4394,62.5529
95,4,315.428,94.4316,13.2011,118.021
95,5,315.428,-94.4316,13.2011,61.9785
95,6,396.965,5.93718e-15,12.5644,90
95,7,576.799,0,8,90
96,1,99.462,6.09009e-15,13.249,90
96,2,156.186,106.043,11.6593,117.741
96,3,155.794,-106.217,11.5034,62.2603
96,4,316.597,93.8131,13.2317,117.865
96,5,316.597,-93.8131,13.2317,62.1347
96,6,398.222,6.01415e-15,12.5719,90
96,7,577.599,0,8,90
97,1,100.79,6.17141e-15,13.2805,90
97,2,157.221,105.492,11.7194,118.029
97,3,156.815,-105.673,11.5663,61.973
97,4,317.772,93.1965,13.2622,117.706
97,5,317.772,-93.1965,13.2622,62.2938
97,6,399.48,6.09117e-15,12.5785,90
97,7,578.399,0,8,90
98,1,102.121,6.25292e-15,13.3114,90
98,2,158.258,104.933,11.7784,118.311
98,3,157.839,-105.122,11.6281,61.691
98,4,318.95,92.5818,13.2928,117.544
98,5,318.95,-92.5818,13.2928,62.4559
98,6,400.738,6.16823e-15,12.5841,90
98,7,579.199,0,8,90
99,1,103.455,6.33461e-15,13.3418,90
99,2,159.297,104.367,11.8364,118.588
99,3,158.865,-104.563,11.6887,61.4143
99,4,320.133,91.9691,13.3234,117.379
99,5,320.133,-91.9691,13.3234,62.6211
99,6,401.997,6.24531e-15,12.5888,90
99,7,579.999,0,8,90
100,1,104.793,6.41648e-15,13.3716,90
100,2,160.339,103.793,11.8933,118.859
100,3,159.894,-103.996,11.7483,61.1429
100,4,321.321,91.3586,13.3522,117.211
100,5,321.321,-91.3586,13.3522,62.7892
100,6,403.256,6.32241e-15,12.5926,90
100,7,580.799,0,8,90
101,1,106.133,6.49854e-15,13.4009,90
101,2,161.382,103.211,11.9492,119.126
101,3,160.926,-103.421,11.8068,60.8766
101,4,322.513,90.7502,13.3809,117.04
101,5,322.513,-90.7503,13.3809,62.9603
101,6,404.516,6.39954e-15,12.5956,90
101,7,581.599,0,8,90
102,1,107.476,6.58077e-15,13.4297,90
102,2,162.428,102.622,12.004,119.387
102,3,161.959,-102.839,11.8642,60.6155
102,4,323.709,90.1443,13.4097,116.866
102,5,323.709,-90.1443,13.4097,63.1344
102,6,405.776,6.47667e-15,12.5976,90
102,7,582.399,0,8,90
103,1,108.821,6.66317e-15,13.4579,90
103,2,163.476,102.026,12.0579,119.643
103,3,162.995,-102.249,11.9206,60.3596
103,4,324.909,89.5408,13.4367,116.688
103,5,324.909,-89.5408,13.4367,63.3116
103,6,407.035,6.55381e-15,12.5987,90
103,7,583.199,0,8,90
104,1,110.17,6.74574e-15,13.4856,90
104,2,164.526,101.422,12.1108,119.894
104,3,164.034,-101.653,11.976,60.1087
104,4,326.114,88.9398,13.4637,116.508
104,5,326.114,-88.9399,13.4637,63.4917
104,6,408.295,6.63096e-15,12.5991,90
104,7,583.999,0,8,90
105,1,111.521,6.82848e-15,13.5129,90
105,2,165.578,100.812,12.1628,120.14
105,3,165.074,-101.049,12.0304,59.8629
105,4,327.323,88.3416,13.4907,116.325
105,5,327.323,-88.3416,13.4907,63.6748
105,6,409.555,6.7081e-15,12.5985,90
105,7,584.799,0,8,90
106,1,112.875,6.91139e-15,13.5396,90
106,2,166.632,100.194,12.2138,120.381
106,3,166.117,-100.438,12.0838,59.6222
106,4,328.537,87.7461,13.5176,116.139
106,5,328.537,-87.7461,13.5176,63.861
106,6,410.815,6.78523e-15,12.5972,90
106,7,585.599,0,8,90
107,1,114.232,6.99445e-15,13.5659,90
107,2,167.687,99.5693,12.2639,120.616
107,3,167.161,-99.8195,12.1363,59.3865
107,4,329.755,87.1534,13.5428,115.95
107,5,329.755,-87.1535,13.5428,64.0501
107,6,412.074,6.86235e-15,12.5951,90
107,7,586.399,0,8,90
108,1,115.591,7.07767e-15,13.5917,90
108,2,168.744,98.938,12.3132,120.847
108,3,168.207,-99.1946,12.1878,59.1557
108,4,330.977,86.5638,13.568,115.758
108,5,330.977,-86.5638,13.568,64.2422
108,6,413.334,6.93945e-15,12.5921,90
108,7,587.199,0,8,90
109,1,116.953,7.16105e-15,13.617,90
109,2,169.803,98.2999,12.3615,121.073
109,3,169.256,-98.563,12.2384,58.9298
109,4,332.203,85.9773,13.5932,115.563
109,5,332.203,-85.9773,13.5932,64.4374
109,6,414.592,7.01653e-15,12.5884,90
109,7,587.999,0,8,90
110,1,118.317,7.24458e-15,13.6419,90
110,2,170.863,97.6554,12.4089,121.294
110,3,170.306,-97.9248,12.288,58.7089
110,4,333.433,85.3939,13.6184,115.365
110,5,333.433,-85.3939,13.6184,64.6355
110,6,415.851,7.09359e-15,12.584,90
110,7,588.799,0,8,90
111,1,119.684,7.32826e-15,13.6663,90
111,2,171.925,97.0044,12.4555,121.511
111,3,171.358,-97.2801,12.3368,58.4927
111,4,334.668,84.8139,13.6417,115.163
111,5,334.668,-84.8139,13.6417,64.8366
111,6,417.109,7.17061e-15,12.5788,90
111,7,589.599,0,8,90
112,1,121.053,7.41209e-15,13.6903,90
112,2,172.989,96.3471,12.5013,121.722
112,3,172.411,-96.6289,12.3847,58.2815
112,4,335.907,84.2372,13.6651,114.959
112,5,335.907,-84.2372,13.6651,65.0408
112,6,418.366,7.24759e-15,12.5729,90
112,7,590.399,0,8,90
113,1,122.424,7.49606e-15,13.7139,90
113,2,174.053,95.6835,12.5462,121.929
113,3,173.466,-95.9715,12.4317,58.075
113,4,337.15,83.6641,13.6885,114.752
113,5,337.15,-83.6641,13.6885,65.2479
113,6,419.623,7.32453e-15,12.5662,90
113,7,591.199,0,8,90
114,1,123.798,7.58017e-15,13.737,90
114,2,175.12,95.0139,12.5904,122.13
114,3,174.523,-95.308,12.4779,57.8732
114,4,338.397,83.0946,13.7119,114.542
114,5,338.397,-83.0946,13.7119,65.458
114,6,420.879,7.40143e-15,12.5589,90
114,7,591.999,0,8,90
115,1,125.174,7.66442e-15,13.7597,90
115,2,176.187,94.3383,12.6337,122.328
115,3,175.581,-94.6383,12.5233,57.6762
115,4,339.649,82.5288,13.7335,114.329
115,5,339.649,-82.5288,13.7335,65.6712
115,6,422.134,7.47828e-15,12.5508,90
115,7,592.799,0,8,90
116,1,126.552,7.74881e-15,13.782,90
116,2,177.256,93.6568,12.6763,122.52
116,3,176.641,-93.9628,12.5678,57.4838
116,4,340.904,81.9668,13.7551,114.113
116,5,340.904,-81.9669,13.7551,65.8873
116,6,423.388,7.55508e-15,12.5421,90
116,7,593.599,0,8,90
117,1,127.932,7.83333e-15,13.8039,90
117,2,178.326,92.9696,12.7181,122.708
117,3,177.702,-93.2814,12.6116,57.2961
117,4,342.164,81.4088,13.7766,113.894
117,5,342.164,-81.4088,13.7766,66.1064
117,6,424.641,7.63181e-15,12.5327,90
117,7,594.399,0,8,90
118,1,129.315,7.91798e-15,13.8254,90
118,2,179.398,92.2767,12.7591,122.891
118,3,178.765,-92.5943,12.6545,57.113
118,4,343.428,80.8548,13.7982,113.671
118,5,343.428,-80.8549,13.7982,66.3285
118,6,425.893,7.70849e-15,12.5227,90
118,7,595.199,0,8,90
119,1,130.699,8.00277e-15,13.8466,90
119,2,180.47,91.5783,12.7994,123.07
119,3,179.829,-91.9015,12.6967,56.9344
119,4,344.696,80.305,13.8198,113.446
119,5,344.696,-80.305,13.8198,66.5537
119,6,427.145,7.7851e-15,12.5121,90
119,7,595.999,0,8,90
120,1,132.086,8.08768e-15,13.8673,90
120,2,181.544,90.8745,12.839,123.244
120,3,180.894,-91.2033,12.7382,56.7604
120,4,345.967,79.7594,13.8378,113.218
120,5,345.967,-79.7594,13.8378,66.7818
120,6,428.395,7.86165e-15,12.5008,90
120,7,596.799,0,8,90
121,1,133.475,8.17271e-15,13.8877,90
121,2,182.619,90.1653,12.8779,123.413
121,3,181.961,-90.4997,12.7788,56.5909
121,4,347.242,79.2188,13.8432,112.987
121,5,347.242,-79.2188,13.8432,67.0129
121,6,429.644,7.93812e-15,12.4889,90
121,7,597.599,0,8,90
122,1,134.866,8.25787e-15,13.9077,90
122,2,183.695,89.451,12.916,123.579
122,3,183.029,-89.7908,12.8188,56.4258
122,4,348.518,78.6836,13.8396,112.753
122,5,348.518,-78.6836,13.8396,67.2471
122,6,430.891,8.01451e-15,12.4764,90
122,7,598.398,0,8,90
123,1,136.258,8.34315e-15,13.9273,90
123,2,184.772,88.7315,12.9535,123.739
123,3,184.098,-89.0767,12.858,56.2651
123,4,349.795,78.1541,13.8252,112.516
123,5,349.795,-78.1542,13.8252,67.4842
123,6,432.138,8.09082e-15,12.4634,90
123,7,599.198,0,8,90
124,1,137.653,8.42854e-15,13.9466,90
124,2,185.85,88.0071,12.9903,123.896
124,3,185.169,-88.3576,12.8965,56.1088
124,4,351.072,77.631,13.8018,112.276
124,5,351.072,-77.631,13.8018,67.7243
124,6,433.383,8.16705e-15,12.4498,90
124,7,599.998,0,8,90
125,1,139.05,8.51405e-15,13.9656,90
125,2,186.93,87.2777,13.0265,124.048
125,3,186.241,-87.6335,12.9344,55.9568
125,4,352.349,77.1144,13.7712,112.033
125,5,352.349,-77.1144,13.7712,67.9675
125,6,434.626,8.2432e-15,12.4356,90
125,7,600.798,0,8,90
126,1,140.448,8.59968e-15,13.9842,90
126,2,188.01,86.5436,13.062,124.196
126,3,187.314,-86.9045,12.9715,55.8092
126,4,353.624,76.6047,13.7335,111.786
126,5,353.624,-76.6047,13.7335,68.2136
126,6,435.868,8.31925e-15,12.4209,90
126,7,601.598,0,8,90
127,1,141.848,8.68542e-15,14.0025,90
127,2,189.092,85.8048,13.0968,124.339
127,3,188.388,-86.1709,13.008,55.6658
127,4,354.897,76.1021,13.6885,111.537
127,5,354.897,-76.1022,13.6885,68.4627
127,6,437.109,8.39521e-15,12.4056,90
127,7,602.398,0,8,90
128,1,143.25,8.77126e-15,14.0204,90
128,2,190.174,85.0615,13.1311,124.478
128,3,189.463,-85.4326,13.0438,55.5266
128,4,356.168,75.6071,13.6363,111.285
128,5,356.168,-75.6071,13.6363,68.7149
128,6,438.348,8.47108e-15,12.3899,90
128,7,603.198,0,8,90
129,1,144.654,8.85722e-15,14.038,90
129,2,191.258,84.3148,13.1634,124.559
129,3,190.54,-84.6897,13.079,55.3916
129,4,357.434,75.1152,13.5824,111.232
129,5,357.434,-75.1153,13.5824,68.768
129,6,439.585,8.54684e-15,12.3736,90
129,7,603.998,0,8,90
130,1,146.06,8.94328e-15,14.0553,90
130,2,192.344,83.5648,13.1958,124.638
130,3,191.618,-83.9434,13.1132,55.3116
130,4,358.695,74.6265,13.5284,111.178
130,5,358.695,-74.6265,13.5284,68.8221
130,6,440.821,8.6225e-15,12.3568,90
130,7,604.798,0,8,90
131,1,147.467,9.02944e-15,14.0723,90
131,2,193.431,82.8114,13.2282,124.717
131,3,192.698,-83.1938,13.1456,55.2326
131,4,359.952,74.1409,13.4745,111.123
131,5,359.952,-74.1409,13.4745,68.8772
131,6,442.055,8.69806e-15,12.3396,90
131,7,605.598,0,8,90
132,1,148.876,9.11571e-15,14.089,90
132,2,194.52,82.0548,13.2588,124.794
132,3,193.779,-82.4409,13.178,55.1546
132,4,361.205,73.6585,13.4205,111.067
132,5,361.205,-73.6585,13.4205,68.9334
132,6,443.287,8.7735e-15,12.3219,90
132,7,606.398,0,8,90
133,1,150.286,9.20208e-15,14.1054,90
133,2,195.61,81.295,13.2893,124.871
133,3,194.862,-81.6846,13.2103,55.0776
133,4,362.452,73.1793,13.3666,111.01
133,5,362.452,-73.1793,13.3666,68.9905
133,6,444.517,8.84884e-15,12.3037,90
133,7,607.198,0,8,90
134,1,151.698,9.28855e-15,14.1215,90
134,2,196.702,80.532,13.3199,124.946
134,3,195.947,-80.9252,13.2409,55.0016
134,4,363.696,72.7033,13.3126,110.951
134,5,363.696,-72.7033,13.3126,69.0486
134,6,445.746,8.92406e-15,12.285,90
134,7,607.998,0,8,90
135,1,153.112,9.37511e-15,14.1373,90
135,2,197.795,79.766,13.3487,125.021
135,3,197.033,-80.1626,13.2715,54.9266
135,4,364.934,72.2305,13.2586,110.892
135,5,364.934,-72.2305,13.2586,69.1078
135,6,446.972,8.99917e-15,12.266,90
135,7,608.798,0,8,90
136,1,154.527,9.46177e-15,14.1528,90
136,2,198.89,78.9969,13.3775,125.094
136,3,198.121,-79.3968,13.3021,54.8526
136,4,366.169,71.7609,13.2047,110.832
136,5,366.169,-71.7609,13.2047,69.1679
136,6,448.197,9.07415e-15,12.2465,90
136,7,609.598,0,8,90
137,1,155.944,9.54852e-15,14.168,90
137,2,199.986,78.2247,13.4063,125.167
137,3,199.21,-78.628,13.3308,54.7795
137,4,367.398,71.2945,13.1507,110.771
137,5,367.398,-71.2945,13.1507,69.229
137,6,449.42,9.14901e-15,12.2266,90
137,7,610.398,0,8,90
138,1,157.363,9.63536e-15,14.183,90
138,2,201.083,77.4497,13.4332,125.238
138,3,200.3,-77.8561,13.3596,54.7075
138,4,368.623,70.8314,13.0968,110.709
138,5,368.623,-70.8314,13.0968,69.2912
138,6,450.64,9.22375e-15,12.2063,90
138,7,611.198,0,8,90
139,1,158.782,9.72229e-15,14.1977,90
139,2,202.181,76.6717,13.4602,125.309
139,3,201.392,-77.0812,13.3884,54.6365
139,4,369.844,70.3715,13.0428,110.646
139,5,369.844,-70.3715,13.0428,69.3543
139,6,451.859,9.29837e-15,12.1856,90
139,7,611.998,0,8,90
140,1,160.204,9.80932e-15,14.2121,90
140,2,203.281,75.8908,13.4872,125.378
140,3,202.485,-76.3034,13.4172,54.5665
140,4,371.06,69.9149,12.9888,110.582
140,5,371.06,-69.9149,12.9888,69.4184
140,6,453.075,9.37285e-15,12.1645,90
140,7,612.798,0,8,90
141,1,161.626,9.89642e-15,14.2263,90
141,2,204.382,75.1071,13.5142,125.447
141,3,203.58,-75.5226,13.4442,54.4975
141,4,372.271,69.4615,12.9349,110.516
141,5,372.271,-69.4616,12.9349,69.4836
141,6,454.29,9.4472e-15,12.1431,90
141,7,613.598,0,8,90
142,1,163.05,9.98362e-15,14.2402,90
142,2,205.484,74.3206,13.5393,125.514
142,3,204.676,-74.739,13.4711,54.4295
142,4,373.478,69.0115,12.8809,110.45
142,5,373.478,-69.0115,12.8809,69.5497
142,6,455.502,9.52142e-15,12.1213,90
142,7,614.398,0,8,90
143,1,164.476,1.00709e-14,14.2539,90
143,2,206.587,73.5313,13.5645,125.581
143,3,205.773,-73.9525,13.4981,54.3625
143,4,374.68,68.5647,12.827,110.383
143,5,374.68,-68.5648,12.827,69.6168
143,6,456.712,9.59551e-15,12.0991,90
143,7,615.198,0,8,90
144,1,165.902,1.01583e-14,14.2673,90
144,2,207.692,72.7393,13.5897,125.646
144,3,206.871,-73.1632,13.5251,54.2965
144,4,375.878,68.1213,12.773,110.315
144,5,375.878,-68.1213,12.773,69.685
144,6,457.919,9.66945e-15,12.0766,90
144,7,615.998,0,8,90
145,1,167.33,1.02457e-14,14.2805,90
145,2,208.797,71.9446,13.6149,125.711
145,3,207.97,-72.3712,13.5503,54.2315
145,4,377.072,67.6811,12.719,110.246
145,5,377.072,-67.6812,12.719,69.7541
145,6,459.125,9.74326e-15,12.0538,90
145,7,616.798,0,8,90
146,1,168.76,1.03332e-14,14.2934,90
146,2,209.904,71.1473,13.6383,125.774
146,3,209.071,-71.5764,13.5755,54.1675
146,4,378.26,67.2443,12.6651,110.176
146,5,378.26,-67.2443,12.6651,69.8242
146,6,460.328,9.81692e-15,12.0307,90
146,7,617.598,0,8,90
147,1,170.19,1.04208e-14,14.3061,90
147,2,211.011,70.3476,13.6599,125.837
147,3,210.173,-70.779,13.6006,54.1045
147,4,379.445,66.8108,12.6111,110.105
147,5,379.445,-66.8108,12.6111,69.8953
147,6,461.529,9.89044e-15,12.0072,90
147,7,618.398,0,8,90
148,1,171.622,1.05085e-14,14.3186,90
148,2,212.119,69.5454,13.6814,125.898
148,3,211.269,-69.981,13.5575,53.9415
148,4,380.624,66.3807,12.5572,110.033
148,5,380.624,-66.3807,12.5572,69.9675
148,6,462.727,9.96382e-15,11.9835,90
148,7,619.198,0,8,90
149,1,173.055,1.05962e-14,14.3309,90
149,2,213.221,68.7428,13.6347,126.06
149,3,212.359,-69.1824,13.5143,53.7785
149,4,381.8,65.9539,12.5032,109.959
149,5,381.8,-65.9539,12.5032,70.0406
149,6,463.923,1.0037e-14,11.9594,90
149,7,619.998,0,8,90
150,1,174.49,1.06841e-14,14.3429,90
150,2,214.318,67.9399,13.5879,126.221
150,3,213.443,-68.3833,13.4711,53.6155
150,4,382.97,65.5304,12.4492,109.885
150,5,382.97,-65.5304,12.4492,70.1147
150,6,465.116,1.01101e-14,11.9351,90
150,7,620.798,0,8,90
151,1,175.925,1.07719e-14,14.3547,90
151,2,215.408,67.1366,13.5411,126.383
151,3,214.522,-67.5837,13.428,53.4525
151,4,384.136,65.1103,12.3953,109.81
151,5,384.137,-65.1104,12.3953,70.1899
151,6,466.307,1.01831e-14,11.9105,90
151,7,621.598,0,8,90
152,1,177.362,1.08599e-14,14.3663,90
152,2,216.492,66.3331,13.4944,126.544
152,3,215.595,-66.7836,13.3848,53.2895
152,4,385.298,64.6936,12.3413,109.734
152,5,385.298,-64.6937,12.3413,70.266
152,6,467.496,1.02558e-14,11.8857,90
152,7,622.398,0,8,90
153,1,178.799,1.09479e-14,14.3777,90
153,2,217.57,65.5293,13.4476,126.706
153,3,216.663,-65.983,13.3416,53.1264
153,4,386.455,64.2803,12.2874,109.657
153,5,386.455,-64.2803,12.2874,70.3431
153,6,468.682,1.03285e-14,11.8606,90
153,7,623.198,0,8,90
154,1,180.238,1.10361e-14,14.3889,90
154,2,218.642,64.7253,13.4009,126.867
154,3,217.724,-65.1822,13.2967,52.9634
154,4,387.608,63.8704,12.2334,109.579
154,5,387.608,-63.8704,12.2334,70.4213
154,6,469.866,1.04009e-14,11.8353,90
154,7,623.998,0,8,90
155,1,181.678,1.11242e-14,14.3999,90
155,2,219.708,63.9211,13.3541,127.029
155,3,218.779,-64.381,13.2517,52.8004
155,4,388.756,63.4638,12.1795,109.5
155,5,388.756,-63.4638,12.1795,70.5004
155,6,471.047,1.04732e-14,11.8097,90
155,7,624.798,0,8,90
156,1,183.119,1.12125e-14,14.4107,90
156,2,220.768,63.1167,13.3073,127.19
156,3,219.829,-63.5795,13.2067,52.6374
156,4,389.9,63.0607,12.1255,109.419
156,5,389.9,-63.0607,12.1255,70.5805
156,6,472.225,1.05454e-14,11.7839,90
156,7,625.598,0,8,90
157,1,184.562,1.13008e-14,14.4213,90
157,2,221.822,62.3122,13.2606,127.352
157,3,220.873,-62.7778,13.1618,52.4744
157,4,391.039,62.6609,12.0715,109.338
157,5,391.039,-62.6609,12.0715,70.6617
157,6,473.401,1.06174e-14,11.7579,90
157,7,626.398,0,8,90
158,1,186.005,1.13891e-14,14.4317,90
158,2,222.871,61.5076,13.2138,127.513
158,3,221.911,-61.9758,13.1186,52.3114
158,4,392.173,62.2646,12.0176,109.256
158,5,392.173,-62.2646,12.0176,70.7438
158,6,474.574,1.06892e-14,11.7316,90
158,7,627.198,0,8,90
159,1,187.449,1.14776e-14,14.4419,90
159,2,223.913,60.7028,13.167,127.675
159,3,222.944,-61.1734,13.0754,52.1484
159,4,393.303,61.8717,11.9636,109.173
159,5,393.303,-61.8717,11.9636,70.8269
159,6,475.744,1.07609e-14,11.7052,90
159,7,627.998,0,8,90
160,1,188.894,1.1566e-14,14.452,90
160,2,224.949,59.898,13.1203,127.837
160,3,223.97,-60.3708,13.0323,51.9854
160,4,394.429,61.4822,11.9097,109.089
160,5,394.429,-61.4822,11.9097,70.911
160,6,476.912,1.08324e-14,11.6786,90
160,7,628.798,0,8,90
161,1,190.34,1.16546e-14,14.4618,90
161,2,225.979,59.0931,13.0735,127.998
161,3,224.991,-59.568,12.9891,51.8224
161,4,395.55,61.0961,11.8557,109.004
161,5,395.55,-61.0961,11.8557,70.9962
161,6,478.077,1.09037e-14,11.6518,90
161,7,629.598,0,8,90
162,1,191.787,1.17432e-14,14.4715,90
162,2,227.003,58.2883,13.0267,128.16
162,3,226.007,-58.7649,12.9459,51.6594
162,4,396.666,60.7135,11.8017,108.918
162,5,396.666,-60.7135,11.8017,71.0823
162,6,479.24,1.09749e-14,11.6248,90
162,7,630.398,0,8,90
163,1,193.236,1.18319e-14,14.481,90
163,2,228.022,57.4833,12.9818,128.321
163,3,227.017,-57.9616,12.9028,51.4964
163,4,397.778,60.3343,11.7478,108.831
163,5,397.778,-60.3343,11.7478,71.1694
163,6,480.4,1.10459e-14,11.5977,90
163,7,631.198,0,8,90
164,1,194.685,1.19206e-14,14.4903,90
164,2,229.035,56.6783,12.9368,128.483
164,3,228.021,-57.158,12.8614,51.3334
164,4,398.885,59.9586,11.6938,108.742
164,5,398.885,-59.9586,11.6938,71.2576
164,6,481.557,1.11168e-14,11.5704,90
164,7,631.998,0,8,90
165,1,196.134,1.20094e-14,14.4995,90
165,2,230.042,55.8732,12.8918,128.644
165,3,229.019,-56.3542,12.82,51.1704
165,4,399.988,59.5863,11.6399,108.653
165,5,399.988,-59.5863,11.6399,71.3467
165,6,482.711,1.11875e-14,11.5429,90
165,7,632.798,0,8,90
166,1,197.585,1.20982e-14,14.5085,90
166,2,231.043,55.068,12.8487,128.806
166,3,230.013,-55.5502,12.7787,51.0074
166,4,401.086,59.2174,11.5859,108.563
166,5,401.086,-59.2175,11.5859,71.4368
166,6,483.863,1.1258e-14,11.5153,90
166,7,633.598,0,8,90
167,1,199.037,1.21871e-14,14.5173,90
167,2,232.038,54.2627,12.8055,128.967
167,3,231,-54.7458,12.7391,50.8444
167,4,402.18,58.8521,11.5319,108.472
167,5,402.18,-58.8521,11.5319,71.528
167,6,485.011,1.13283e-14,11.4876,90
167,7,634.398,0,8,90
168,1,200.49,1.2276e-14,14.526,90
168,2,233.028,53.4573,12.7623,129.129
168,3,231.983,-53.9411,12.6995,50.6814
168,4,403.269,58.4901,11.478,108.38
168,5,403.269,-58.4902,11.478,71.6201
168,6,486.157,1.13985e-14,11.4597,90
168,7,635.198,0,8,90
169,1,201.943,1.2365e-14,14.5345,90
169,2,234.013,52.6518,12.721,129.29
169,3,232.96,-53.1361,12.66,50.5184
169,4,404.354,58.1317,11.424,108.287
169,5,404.354,-58.1317,11.424,71.7132
169,6,487.3,1.14685e-14,11.4318,90
169,7,635.998,0,8,90
170,1,203.397,1.24541e-14,14.5429,90
170,2,234.992,51.8461,12.6796,129.452
170,3,233.932,-52.3308,12.6222,50.3554
170,4,405.434,57.7767,11.3701,108.193
170,5,405.434,-57.7767,11.3701,71.8074
170,6,488.441,1.15383e-14,11.4037,90
170,7,636.798,0,8,90
171,1,204.853,1.25432e-14,14.5511,90
171,2,235.966,51.0402,12.64,129.613
171,3,234.899,-51.5251,12.5844,50.1923
171,4,406.51,57.4252,11.3161,108.098
171,5,406.51,-57.4252,11.3161,71.9025
171,6,489.578,1.16079e-14,11.3755,90
171,7,637.598,0,8,90
172,1,206.308,1.26323e-14,14.5592,90
172,2,236.934,50.234,12.6005,129.775
172,3,235.86,-50.719,12.5484,50.0293
172,4,407.581,57.0771,11.2622,108.001
172,5,407.581,-57.0772,11.2622,71.9986
172,6,490.713,1.16774e-14,11.3472,90
172,7,638.398,0,8,90
173,1,207.765,1.27215e-14,14.5671,90
173,2,237.898,49.4276,12.5627,129.936
173,3,236.817,-49.9125,12.5125,49.8663
173,4,408.648,56.7326,11.2082,107.904
173,5,408.648,-56.7326,11.2082,72.0958
173,6,491.845,1.17467e-14,11.3188,90
173,7,639.198,0,8,90
174,1,209.201,1.28094e-14,14.3591,90
174,2,238.856,48.6209,12.5249,130.098
174,3,237.769,-49.1055,12.4783,49.7033
174,4,409.71,56.3915,11.1542,107.806
174,5,409.71,-56.3915,11.1542,72.1939
174,6,492.974,1.18159e-14,11.2903,90
174,7,639.998,0,8,90
175,1,210.617,1.28961e-14,14.1548,90
175,2,239.809,47.8138,12.4889,130.259
175,3,238.716,-48.298,12.4441,49.5403
175,4,410.767,56.0539,11.1003,107.707
175,5,410.767,-56.0539,11.1003,72.293
175,6,494.1,1.18848e-14,11.2617,90
175,7,640.798,0,8,90
176,1,212.012,1.29816e-14,13.9542,90
176,2,240.757,47.0064,12.453,130.421
176,3,239.658,-47.4899,12.4117,49.3773
176,4,411.82,55.7197,11.0463,107.607
176,5,411.82,-55.7198,11.0463,72.3931
176,6,495.223,1.19536e-14,11.2331,90
176,7,641.598,0,8,90
177,1,213.388,1.30658e-14,13.7571,90
177,2,241.7,46.1985,12.4188,130.582
177,3,240.595,-46.6811,12.3812,49.2143
177,4,412.868,55.3891,10.9924,107.506
177,5,412.868,-55.3891,10.9924,72.4943
177,6,496.344,1.20222e-14,11.2044,90
177,7,642.398,0,8,90
178,1,214.744,1.31488e-14,13.5637,90
178,2,242.638,45.39,12.3864,130.743
178,3,241.528,-45.8717,12.3506,49.0513
178,4,413.912,55.0619,10.9384,107.404
178,5,413.912,-55.0619,10.9384,72.5964
178,6,497.461,1.20906e-14,11.1756,90
178,7,643.198,0,8,90
179,1,216.081,1.32307e-14,13.3737,90
179,2,243.572,44.581,12.3559,130.905
179,3,242.456,-45.0615,12.3218,48.8883
179,4,414.951,54.7382,10.8844,107.3
179,5,414.951,-54.7382,10.8844,72.6995
179,6,498.576,1.21589e-14,11.1468,90
179,7,643.998,0,8,90
180,1,217.4,1.33115e-14,13.1871,90
180,2,244.501,43.7713,12.3253,131.066
180,3,243.38,-44.2504,12.2948,48.7253
180,4,415.986,54.418,10.8305,107.196
180,5,415.986,-54.418,10.8305,72.8037
180,6,499.688,1.2227e-14,11.118,90
180,7,644.798,0,8,90
181,1,218.701,1.33911e-14,13.0038,90
181,2,245.426,42.9609,12.2965,131.228
181,3,244.3,-43.4384,12.2696,48.5623
181,4,417.016,54.1013,10.7765,107.091
181,5,417.016,-54.1013,10.7765,72.9088
181,6,500.797,1.22949e-14,11.0891,90
181,7,645.598,0,8,90
182,1,219.983,1.34696e-14,12.8239,90
182,2,246.347,42.1496,12.2695,131.389
182,3,245.216,-42.6253,12.2463,48.3993
182,4,418.041,53.7881,10.7226,106.985
182,5,418.041,-53.7881,10.7226,73.0149
182,6,501.903,1.23626e-14,11.0601,90
182,7,646.398,0,8,90
183,1,221.248,1.35471e-14,12.6472,90
183,2,247.263,41.3375,12.2443,131.551
183,3,246.128,-41.8111,12.2247,48.2363
183,4,419.062,53.4783,10.6686,106.878
183,5,419.062,-53.4784,10.6686,73.1221
183,6,503.006,1.24301e-14,11.0311,90
183,7,647.198,0,8,90
